-25.132741	0.000000
-24.334876	0.707960
-23.537012	1.004839
-22.739147	0.714844
-21.941282	0.000000
-21.143417	0.728953
-20.345552	1.044997
-19.547688	0.751008
-18.749823	0.000000
-17.951958	0.782207
-17.154093	1.133888
-16.356228	0.824395
-15.558364	0.000000
-14.760499	0.880354
-13.962634	1.293644
-13.164769	0.954323
-12.366904	0.000000
-11.569040	1.052933
-10.771175	1.576309
-9.973310	1.187020
-9.175445	0.000000
-8.377580	1.375419
-7.579716	2.121355
-6.781851	1.653838
-5.983986	0.000000
-5.186121	2.098926
-4.388256	3.444894
-3.590392	2.910142
-2.792527	0.000000
-1.994662	4.819086
-1.196797	10.202297
-0.398932	14.410848
0.398932	16.000000
1.196797	14.410848
1.994662	10.202297
2.792527	4.819086
3.590392	0.000000
4.388256	2.910142
5.186121	3.444894
5.983986	2.098926
6.781851	0.000000
7.579716	1.653838
8.377580	2.121355
9.175445	1.375419
9.973310	0.000000
10.771175	1.187020
11.569040	1.576309
12.366904	1.052933
13.164769	0.000000
13.962634	0.954323
14.760499	1.293644
15.558364	0.880354
16.356228	0.000000
17.154093	0.824395
17.951958	1.133888
18.749823	0.782207
19.547688	0.000000
20.345552	0.751008
21.143417	1.044997
21.941282	0.728953
22.739147	0.000000
23.537012	0.714844
24.334876	1.004839
25.132741	0.707960
