-5.939394	0.000000
-5.818182	0.000000
-5.696970	0.000000
-5.575758	0.000000
-5.454545	0.000000
-5.333333	0.000001
-5.212121	0.000000
-5.090909	0.000001
-4.969697	0.000000
-4.848485	0.000001
-4.727273	0.000008
-4.606061	0.000015
-4.484848	0.000024
-4.363636	0.000024
-4.242424	0.000068
-4.121212	0.000092
-4.000000	0.000149
-3.878788	0.000250
-3.757576	0.000426
-3.636364	0.000630
-3.515152	0.001008
-3.393939	0.001436
-3.272727	0.002439
-3.151515	0.003372
-3.030303	0.004887
-2.909091	0.007132
-2.787879	0.009861
-2.666667	0.013812
-2.545455	0.018845
-2.424242	0.025665
-2.303030	0.034015
-2.181818	0.044497
-2.060606	0.058156
-1.939394	0.073756
-1.818182	0.092515
-1.696970	0.114368
-1.575758	0.140446
-1.454545	0.168158
-1.333333	0.198973
-1.212121	0.232077
-1.090909	0.267849
-0.969697	0.302015
-0.848485	0.336669
-0.727273	0.371008
-0.606061	0.401767
-0.484848	0.430185
-0.363636	0.452501
-0.242424	0.468169
-0.121212	0.480307
-0.000000	0.483494
0.121212	0.480177
0.242424	0.470101
0.363636	0.451253
0.484848	0.430093
0.606061	0.402650
0.727273	0.371065
0.848485	0.337595
0.969697	0.302479
1.090909	0.267443
1.212121	0.231443
1.333333	0.198903
1.454545	0.168085
1.575758	0.139587
1.696970	0.114387
1.818182	0.092477
1.939394	0.074049
2.060606	0.058053
2.181818	0.044645
2.303030	0.033988
2.424242	0.025671
2.545455	0.019035
2.666667	0.013912
2.787879	0.010027
2.909091	0.007182
3.030303	0.004876
3.151515	0.003296
3.272727	0.002217
3.393939	0.001484
3.515152	0.001007
3.636364	0.000693
3.757576	0.000363
3.878788	0.000294
4.000000	0.000155
4.121212	0.000112
4.242424	0.000057
4.363636	0.000029
4.484848	0.000020
4.606061	0.000018
4.727273	0.000006
4.848485	0.000000
4.969697	0.000000
5.090909	0.000001
5.212121	0.000000
5.333333	0.000001
5.454545	0.000000
5.575758	0.000000
5.696970	0.000000
5.818182	0.000000
5.939394	0.000000
6.060606	0.000000
