0.7000		-2506.6725
0.9263		-2998.0874
1.1526		-2957.1494
1.3789		-2987.7542
1.6053		-2986.2486
1.8316		-2966.5980
2.0579		-2952.8446
2.2842		-2903.6951
2.5105		-2876.6639
2.7368		-2801.2624
2.9632		-2704.8004
3.1895		-2586.9215
3.4158		-2425.1161
3.6421		-2249.7955
3.8684		-1968.4718
4.0947		-1754.6975
4.3211		-1392.4482
4.5474		-1022.7651
4.7737		-837.1281
5.0000		-769.7081
