0	26.259120	0.000000
1	-15.508863	-0.761902
2	3.082339	0.303584
3	-0.251721	-0.037339
4	-0.018836	-0.003747
5	-0.017408	-0.004361
6	-0.012768	-0.003873
7	-0.009606	-0.003437
8	-0.007383	-0.003058
9	-0.005777	-0.002733
10	-0.004589	-0.002453
11	-0.003688	-0.002210
12	-0.002991	-0.001999
13	-0.002443	-0.001812
14	-0.002005	-0.001645
15	-0.001650	-0.001495
16	-0.001360	-0.001360
17	-0.001120	-0.001236
18	-0.000920	-0.001121
19	-0.000753	-0.001015
20	-0.000612	-0.000916
21	-0.000493	-0.000823
22	-0.000392	-0.000734
23	-0.000308	-0.000650
24	-0.000236	-0.000570
25	-0.000176	-0.000493
26	-0.000127	-0.000418
27	-0.000086	-0.000345
28	-0.000055	-0.000274
29	-0.000030	-0.000205
30	-0.000013	-0.000136
31	-0.000003	-0.000068
32	0.000000	0.000000
33	-0.000003	0.000068
34	-0.000013	0.000136
35	-0.000030	0.000205
36	-0.000055	0.000274
37	-0.000086	0.000345
38	-0.000127	0.000418
39	-0.000176	0.000493
40	-0.000236	0.000570
41	-0.000308	0.000650
42	-0.000392	0.000734
43	-0.000493	0.000823
44	-0.000612	0.000916
45	-0.000753	0.001015
46	-0.000920	0.001121
47	-0.001120	0.001236
48	-0.001360	0.001360
49	-0.001650	0.001495
50	-0.002005	0.001645
51	-0.002443	0.001812
52	-0.002991	0.001999
53	-0.003688	0.002210
54	-0.004589	0.002453
55	-0.005777	0.002733
56	-0.007383	0.003058
57	-0.009606	0.003437
58	-0.012768	0.003873
59	-0.017408	0.004361
60	-0.018836	0.003747
61	-0.251721	0.037339
62	3.082339	-0.303584
63	-15.508863	0.761902
