0.7000		0.0010
0.8483		0.0076
0.9966		0.0217
1.1448		0.0514
1.2931		0.1017
1.4414		0.1568
1.5897		0.2623
1.7379		0.3623
1.8862		0.5364
2.0345		0.7540
2.1828		1.2718
2.3310		1.5048
2.4793		1.0308
2.6276		0.5963
2.7759		0.4578
2.9241		0.4306
3.0724		0.2792
3.2207		0.3325
3.3690		0.2520
3.5172		0.1914
3.6655		0.1920
3.8138		0.1670
3.9621		0.1822
4.1103		0.2303
4.2586		0.1046
4.4069		0.1385
4.5552		0.1422
4.7034		0.1268
4.8517		0.1296
5.0000		0.0984
