0.000000		62.000000
1.001001		56.000000
2.002002		48.000000
3.003003		58.000000
4.004004		88.000000
5.005005		138.000000
6.006006		152.000000
7.007007		140.000000
8.008008		76.000000
9.009009		42.000000
10.010010		460.000000
11.011011		458.000000
12.012012		366.000000
13.013013		358.000000
14.014014		294.000000
15.015015		310.000000
16.016016		288.000000
17.017017		564.000000
18.018018		602.000000
19.019019		564.000000
20.020020		516.000000
21.021021		510.000000
22.022022		522.000000
23.023023		94.000000
24.024024		116.000000
25.025025		102.000000
26.026026		126.000000
27.027027		124.000000
28.028028		294.000000
29.029029		1182.000000
30.030030		506.000000
31.031031		520.000000
32.032032		536.000000
33.033033		1622.000000
34.034034		1624.000000
35.035035		1584.000000
36.036036		1566.000000
37.037037		1544.000000
38.038038		3664.000000
39.039039		3682.000000
40.040040		4940.000000
41.041041		4936.000000
42.042042		5004.000000
43.043043		5322.000000
44.044044		7184.000000
45.045045		8784.000000
46.046046		9662.000000
47.047047		9968.000000
48.048048		9984.000000
49.049049		9998.000000
50.050050		9990.000000
51.051051		9992.000000
52.052052		9988.000000
53.053053		9990.000000
54.054054		9994.000000
55.055055		9994.000000
56.056056		9996.000000
57.057057		9986.000000
58.058058		9994.000000
59.059059		9996.000000
60.060060		9998.000000
61.061061		9992.000000
62.062062		9996.000000
63.063063		9990.000000
64.064064		9990.000000
65.065065		9992.000000
66.066066		9990.000000
67.067067		10000.000000
68.068068		9994.000000
69.069069		9994.000000
70.070070		9998.000000
71.071071		9994.000000
72.072072		9994.000000
73.073073		9990.000000
74.074074		9990.000000
75.075075		9990.000000
76.076076		9994.000000
77.077077		9994.000000
78.078078		9996.000000
79.079079		9988.000000
80.080080		9990.000000
81.081081		9996.000000
82.082082		9994.000000
83.083083		9988.000000
84.084084		9994.000000
85.085085		9998.000000
86.086086		9990.000000
87.087087		9994.000000
88.088088		9998.000000
89.089089		9994.000000
90.090090		9990.000000
91.091091		9996.000000
92.092092		9992.000000
93.093093		9992.000000
94.094094		9988.000000
95.095095		9996.000000
96.096096		9998.000000
97.097097		9998.000000
98.098098		9994.000000
99.099099		9994.000000
100.100100		9996.000000
101.101101		9992.000000
102.102102		9998.000000
103.103103		9996.000000
104.104104		9994.000000
105.105105		9992.000000
106.106106		9996.000000
107.107107		9990.000000
108.108108		9992.000000
109.109109		9992.000000
110.110110		10000.000000
111.111111		10000.000000
112.112112		9992.000000
113.113113		9990.000000
114.114114		9992.000000
115.115115		9986.000000
116.116116		9992.000000
117.117117		9994.000000
118.118118		9990.000000
119.119119		9990.000000
120.120120		10000.000000
121.121121		9986.000000
122.122122		9988.000000
123.123123		9996.000000
124.124124		9986.000000
125.125125		9996.000000
126.126126		9992.000000
127.127127		9992.000000
128.128128		9994.000000
129.129129		9986.000000
130.130130		9986.000000
131.131131		9992.000000
132.132132		9994.000000
133.133133		9994.000000
134.134134		9996.000000
135.135135		9998.000000
136.136136		9988.000000
137.137137		9990.000000
138.138138		9984.000000
139.139139		9996.000000
140.140140		9992.000000
141.141141		9994.000000
142.142142		9994.000000
143.143143		9996.000000
144.144144		9994.000000
145.145145		9998.000000
146.146146		9996.000000
147.147147		9988.000000
148.148148		9992.000000
149.149149		9992.000000
150.150150		9996.000000
151.151151		9988.000000
152.152152		9992.000000
153.153153		9996.000000
154.154154		9992.000000
155.155155		9994.000000
156.156156		9998.000000
157.157157		9994.000000
158.158158		9992.000000
159.159159		9988.000000
160.160160		9996.000000
161.161161		9990.000000
162.162162		9990.000000
163.163163		9992.000000
164.164164		9998.000000
165.165165		9988.000000
166.166166		9986.000000
167.167167		9996.000000
168.168168		9992.000000
169.169169		9990.000000
170.170170		9988.000000
171.171171		9994.000000
172.172172		10000.000000
173.173173		9994.000000
174.174174		9994.000000
175.175175		9994.000000
176.176176		9996.000000
177.177177		9992.000000
178.178178		9992.000000
179.179179		9988.000000
180.180180		9986.000000
181.181181		9992.000000
182.182182		9996.000000
183.183183		9992.000000
184.184184		9994.000000
185.185185		9994.000000
186.186186		10000.000000
187.187187		9990.000000
188.188188		9992.000000
189.189189		9990.000000
190.190190		9998.000000
191.191191		9994.000000
192.192192		9988.000000
193.193193		9998.000000
194.194194		9990.000000
195.195195		9992.000000
196.196196		9996.000000
197.197197		9994.000000
198.198198		9988.000000
199.199199		9996.000000
200.200200		9986.000000
201.201201		9996.000000
202.202202		9994.000000
203.203203		9994.000000
204.204204		9998.000000
205.205205		9984.000000
206.206206		9996.000000
207.207207		9996.000000
208.208208		9994.000000
209.209209		9996.000000
210.210210		9992.000000
211.211211		9996.000000
212.212212		9988.000000
213.213213		9988.000000
214.214214		9992.000000
215.215215		9992.000000
216.216216		9990.000000
217.217217		9988.000000
218.218218		9988.000000
219.219219		9992.000000
220.220220		9982.000000
221.221221		9988.000000
222.222222		9988.000000
223.223223		9990.000000
224.224224		9996.000000
225.225225		9990.000000
226.226226		9996.000000
227.227227		9990.000000
228.228228		9998.000000
229.229229		9994.000000
230.230230		9994.000000
231.231231		9992.000000
232.232232		9988.000000
233.233233		9994.000000
234.234234		9990.000000
235.235235		9994.000000
236.236236		9988.000000
237.237237		9990.000000
238.238238		9994.000000
239.239239		9996.000000
240.240240		9994.000000
241.241241		9994.000000
242.242242		9992.000000
243.243243		9992.000000
244.244244		9992.000000
245.245245		9992.000000
246.246246		9994.000000
247.247247		9992.000000
248.248248		9994.000000
249.249249		9994.000000
250.250250		9990.000000
251.251251		9996.000000
252.252252		9994.000000
253.253253		9996.000000
254.254254		9996.000000
255.255255		9996.000000
256.256256		9990.000000
257.257257		9988.000000
258.258258		9996.000000
259.259259		9988.000000
260.260260		9986.000000
261.261261		9996.000000
262.262262		9990.000000
263.263263		9996.000000
264.264264		9996.000000
265.265265		9988.000000
266.266266		9992.000000
267.267267		9996.000000
268.268268		9994.000000
269.269269		9996.000000
270.270270		9994.000000
271.271271		9988.000000
272.272272		9992.000000
273.273273		9998.000000
274.274274		9992.000000
275.275275		9990.000000
276.276276		9996.000000
277.277277		9994.000000
278.278278		9992.000000
279.279279		9988.000000
280.280280		9996.000000
281.281281		9994.000000
282.282282		9990.000000
283.283283		9988.000000
284.284284		9994.000000
285.285285		9988.000000
286.286286		9994.000000
287.287287		9994.000000
288.288288		9992.000000
289.289289		9994.000000
290.290290		10000.000000
291.291291		9992.000000
292.292292		9990.000000
293.293293		9996.000000
294.294294		9994.000000
295.295295		9994.000000
296.296296		9994.000000
297.297297		9994.000000
298.298298		9996.000000
299.299299		9994.000000
300.300300		9998.000000
301.301301		9996.000000
302.302302		9988.000000
303.303303		9986.000000
304.304304		9984.000000
305.305305		9992.000000
306.306306		9994.000000
307.307307		9992.000000
308.308308		9996.000000
309.309309		9988.000000
310.310310		9992.000000
311.311311		9994.000000
312.312312		9998.000000
313.313313		9982.000000
314.314314		9984.000000
315.315315		9996.000000
316.316316		9990.000000
317.317317		9994.000000
318.318318		9988.000000
319.319319		9992.000000
320.320320		9996.000000
321.321321		9992.000000
322.322322		9984.000000
323.323323		9990.000000
324.324324		9998.000000
325.325325		9988.000000
326.326326		9986.000000
327.327327		9994.000000
328.328328		9996.000000
329.329329		9994.000000
330.330330		9994.000000
331.331331		9996.000000
332.332332		9992.000000
333.333333		9990.000000
334.334334		9986.000000
335.335335		9994.000000
336.336336		9992.000000
337.337337		9990.000000
338.338338		9982.000000
339.339339		9992.000000
340.340340		9988.000000
341.341341		9992.000000
342.342342		9988.000000
343.343343		9988.000000
344.344344		9990.000000
345.345345		9998.000000
346.346346		9988.000000
347.347347		9994.000000
348.348348		9988.000000
349.349349		10000.000000
350.350350		9992.000000
351.351351		9996.000000
352.352352		9988.000000
353.353353		9998.000000
354.354354		9994.000000
355.355355		9990.000000
356.356356		9994.000000
357.357357		9996.000000
358.358358		9994.000000
359.359359		9992.000000
360.360360		9986.000000
361.361361		9994.000000
362.362362		9996.000000
363.363363		9984.000000
364.364364		9990.000000
365.365365		9996.000000
366.366366		9990.000000
367.367367		9990.000000
368.368368		9998.000000
369.369369		9996.000000
370.370370		9992.000000
371.371371		9992.000000
372.372372		9996.000000
373.373373		9990.000000
374.374374		9986.000000
375.375375		9996.000000
376.376376		9992.000000
377.377377		9992.000000
378.378378		9998.000000
379.379379		9986.000000
380.380380		9990.000000
381.381381		9992.000000
382.382382		9998.000000
383.383383		9998.000000
384.384384		9998.000000
385.385385		9994.000000
386.386386		9994.000000
387.387387		9986.000000
388.388388		9994.000000
389.389389		9998.000000
390.390390		9990.000000
391.391391		9990.000000
392.392392		9996.000000
393.393393		9994.000000
394.394394		9996.000000
395.395395		9988.000000
396.396396		9994.000000
397.397397		9990.000000
398.398398		9990.000000
399.399399		9980.000000
400.400400		9984.000000
401.401401		9994.000000
402.402402		9988.000000
403.403403		9996.000000
404.404404		9996.000000
405.405405		9996.000000
406.406406		9996.000000
407.407407		9992.000000
408.408408		9996.000000
409.409409		9992.000000
410.410410		9988.000000
411.411411		9988.000000
412.412412		9992.000000
413.413413		9994.000000
414.414414		9994.000000
415.415415		9992.000000
416.416416		9986.000000
417.417417		9982.000000
418.418418		9988.000000
419.419419		9994.000000
420.420420		9998.000000
421.421421		9992.000000
422.422422		9994.000000
423.423423		9990.000000
424.424424		9990.000000
425.425425		9990.000000
426.426426		9988.000000
427.427427		9994.000000
428.428428		9998.000000
429.429429		9998.000000
430.430430		9992.000000
431.431431		9994.000000
432.432432		9992.000000
433.433433		9998.000000
434.434434		9992.000000
435.435435		9988.000000
436.436436		9992.000000
437.437437		9998.000000
438.438438		9984.000000
439.439439		9996.000000
440.440440		9998.000000
441.441441		9992.000000
442.442442		10000.000000
443.443443		9994.000000
444.444444		9996.000000
445.445445		9996.000000
446.446446		9996.000000
447.447447		9998.000000
448.448448		9994.000000
449.449449		9990.000000
450.450450		9998.000000
451.451451		9992.000000
452.452452		9992.000000
453.453453		9990.000000
454.454454		9994.000000
455.455455		9994.000000
456.456456		9996.000000
457.457457		9992.000000
458.458458		9986.000000
459.459459		9986.000000
460.460460		9988.000000
461.461461		9988.000000
462.462462		9986.000000
463.463463		9994.000000
464.464464		9988.000000
465.465465		9996.000000
466.466466		10000.000000
467.467467		9992.000000
468.468468		9994.000000
469.469469		9994.000000
470.470470		9988.000000
471.471471		9984.000000
472.472472		9988.000000
473.473473		9992.000000
474.474474		9984.000000
475.475475		9990.000000
476.476476		9994.000000
477.477477		9998.000000
478.478478		9994.000000
479.479479		9992.000000
480.480480		9984.000000
481.481481		9996.000000
482.482482		9990.000000
483.483483		9988.000000
484.484484		9988.000000
485.485485		9996.000000
486.486486		10000.000000
487.487487		9992.000000
488.488488		9988.000000
489.489489		9992.000000
490.490490		9996.000000
491.491491		9992.000000
492.492492		9988.000000
493.493493		9992.000000
494.494494		9994.000000
495.495495		9994.000000
496.496496		9992.000000
497.497497		9992.000000
498.498498		9992.000000
499.499499		9984.000000
500.500501		9994.000000
501.501502		9990.000000
502.502503		9990.000000
503.503504		9996.000000
