0.7000		-199.9907
0.9263		-199.8707
1.1526		-199.1313
1.3789		-196.9887
1.6053		-192.6300
1.8316		-184.4953
2.0579		-170.2533
2.2842		-145.6287
2.5105		-117.7420
2.7368		-98.0100
2.9632		-84.2793
3.1895		-74.8907
3.4158		-67.7300
3.6421		-62.5667
3.8684		-58.8987
4.0947		-52.9447
4.3211		-51.3260
4.5474		-48.7327
4.7737		-45.3807
5.0000		-43.4447
