0	0.011109
1	0.014716
2	0.019318
3	0.025130
4	0.032396
5	0.041386
6	0.052393
7	0.065729
8	0.081714
9	0.100669
10	0.122902
11	0.148689
12	0.178264
13	0.211791
14	0.249352
15	0.290924
16	0.336361
17	0.385384
18	0.437565
19	0.492325
20	0.548936
21	0.606531
22	0.664117
23	0.720605
24	0.774837
25	0.825629
26	0.871806
27	0.912254
28	0.945959
29	0.972053
30	0.989848
31	0.998867
32	0.998867
33	0.989848
34	0.972053
35	0.945959
36	0.912254
37	0.871806
38	0.825629
39	0.774837
40	0.720605
41	0.664117
42	0.606531
43	0.548936
44	0.492325
45	0.437565
46	0.385384
47	0.336361
48	0.290924
49	0.249352
50	0.211791
51	0.178264
52	0.148689
53	0.122902
54	0.100669
55	0.081714
56	0.065729
57	0.052393
58	0.041386
59	0.032396
60	0.025130
61	0.019318
62	0.014716
63	0.011109
