0.0311752		0.172524		-0.0451157		
0.026936		0.17997		-0.0392124		
0.020542		0.170779		-0.0462432		
0.015425		0.175619		-0.0366427		
0.0192226		0.168214		-0.0446353		
0.0330201		0.159696		-0.0522879		
0.0334954		0.147795		-0.0652866		
0.0229079		0.143198		-0.0634757		
0.0138651		0.140441		-0.0711418		
0.0193917		0.14977		-0.0740506		
0.00744915		0.147839		-0.0903634		
0.0102611		0.143682		-0.0974415		
-0.00815008		0.138031		-0.0871088		
0.00136754		0.139902		-0.0851413		
-0.0166989		0.143978		-0.0880508		
-0.0169183		0.134813		-0.0968787		
-0.01654		0.137677		-0.0801052		
-0.0235276		0.112444		-0.0711081		
-0.0314871		0.130613		-0.0695064		
-0.0315338		0.133989		-0.0747625		
-0.0242601		0.137974		-0.0786234		
-0.0343422		0.134267		-0.0765061		
-0.0279828		0.131234		-0.0745665		
-0.0224777		0.144006		-0.0802746		
-0.0282609		0.154195		-0.0760253		
-0.0300783		0.139822		-0.0779722		
-0.0472108		0.139634		-0.0786257		
-0.0327785		0.129754		-0.0716041		
-0.0382412		0.126272		-0.0633651		
-0.0347838		0.133352		-0.06625		
-0.0347035		0.126737		-0.0712589		
-0.0403933		0.1117		-0.0579285		
-0.0423272		0.100005		-0.0583088		
-0.0430029		0.100074		-0.0563337		
-0.0592571		0.0873263		-0.0438937		
-0.0602473		0.109922		-0.0319251		
-0.0520976		0.110315		-0.0188734		
-0.0606366		0.119705		-0.0133988		
-0.0744368		0.11232		-0.00367602		
-0.0657931		0.12409		-0.0138932		
-0.0630863		0.141139		-0.010053		
-0.0613904		0.144527		-0.0203394		
-0.0557515		0.138779		-0.0222994		
-0.0624407		0.140689		-0.0170246		
-0.0757738		0.128893		-0.0199565		
-0.0675561		0.133094		-0.0251212		
-0.0685556		0.13055		-0.0196126		
-0.0578372		0.134112		-0.0177641		
-0.040906		0.140623		-0.00802064		
-0.0176333		0.135312		-0.009464		
-0.0222817		0.141138		-0.00696119		
-0.0171993		0.12937		0.00364928		
-0.00816321		0.134488		0.00453952		
-0.0159211		0.136775		0.00732119		
-0.00553045		0.134037		0.0127421		
-0.0013858		0.142303		-0.00120995		
-0.0044421		0.144135		-0.00644639		
0.00770795		0.126055		4.16437e-05		
0.0106014		0.129115		0.0142358		
0.0110992		0.125016		0.0171571		
0.0254661		0.130338		0.0212581		
0.021808		0.118154		0.0176671		
0.0198459		0.112345		0.0208784		
0.0241685		0.10747		0.0248026		
0.0297707		0.0940498		0.0292446		
0.0430081		0.0862533		0.0362585		
0.0460812		0.0764		0.0405999		
0.0383121		0.0780261		0.0379368		
0.0488769		0.0811353		0.0462315		
0.0453914		0.0767864		0.0530012		
0.0386244		0.0903308		0.0625077		
0.0537382		0.077179		0.0565032		
0.0632918		0.0742247		0.0598888		
0.0708054		0.0685973		0.0648195		
0.0709583		0.0588097		0.063986		
0.0637138		0.0563055		0.0579025		
0.0669916		0.0618204		0.0709948		
0.0765142		0.0614552		0.0696707		
0.0665861		0.0574348		0.0635648		
0.050745		0.0579928		0.0747824		
0.0530308		0.0594286		0.0938945		
0.0683772		0.0605307		0.0934629		
0.0695035		0.0467401		0.106337		
0.0725606		0.0536529		0.106272		
0.0767837		0.0626457		0.100626		
0.0804541		0.0596849		0.102583		
0.0893208		0.0450602		0.0982123		
0.0911445		0.031454		0.0857508		
0.090585		0.0264508		0.0840914		
0.114143		0.0299375		0.0948355		
0.102534		0.0365856		0.106085		
0.0963677		0.0484982		0.106083		
0.0831897		0.0476576		0.108444		
0.0741187		0.0428224		0.107765		
0.0596637		0.0485707		0.0816515		
0.058928		0.0456617		0.0733433		
0.0506322		0.0325996		0.0889175		
0.0353096		0.0247207		0.0759359		
0.0377938		0.0223866		0.098324		
0.030905		0.0159746		0.103338		
0.0354008		0.00657486		0.109739		
0.0347635		-0.00639077		0.132331		
0.0308117		-0.00272534		0.141964		
0.0397358		-0.00346975		0.14508		
0.0291105		0.00213057		0.157607		
0.0278752		-0.000321338		0.14918		
0.0315757		-0.00211309		0.164855		
0.0212078		-6.96832e-05		0.174234		
0.0233665		0.00425099		0.170677		
0.018884		0.00375255		0.178435		
0.0329819		0.00118561		0.189332		
0.0259629		0.00305841		0.180617		
0.0209056		0.0166767		0.182284		
0.0122952		0.0119893		0.177448		
0.0106399		0.00921037		0.16288		
0.0110259		0.0195951		0.160001		
0.0102429		0.0155333		0.159826		
0.00863754		0.0180858		0.151668		
-0.00041689		0.00273869		0.158078		
0.0143853		0.00461332		0.168372		
0.00498558		-0.0075658		0.172331		
-0.00367172		-0.0063511		0.176772		
-0.016071		0.0071431		0.193123		
-0.0106058		-0.00289145		0.191254		
-0.0130728		-0.0101623		0.183491		
-0.0112153		-0.0128917		0.171668		
0.00495227		-0.0162993		0.174007		
0.000328705		-0.0258044		0.191707		
0.000125384		-0.0363899		0.197874		
-0.0045855		-0.031792		0.213241		
-0.000786608		-0.0348757		0.207232		
-0.0114675		-0.0490899		0.207513		
-0.0244282		-0.045973		0.203373		
-0.0151389		-0.0537906		0.201804		
-0.0253362		-0.0506597		0.201876		
-0.0345171		-0.0585618		0.1986		
-0.0376187		-0.0631814		0.190602		
-0.026073		-0.0571159		0.192999		
-0.0322334		-0.0729565		0.20426		
-0.0274682		-0.0718219		0.192803		
-0.0197372		-0.0631778		0.197337		
-0.017371		-0.062992		0.183982		
-0.00781163		-0.0652978		0.202848		
-0.0133317		-0.0594523		0.204837		
-0.0278442		-0.0501521		0.195348		
-0.0417079		-0.054716		0.195191		
-0.0401356		-0.0531539		0.182037		
-0.0391075		-0.0818521		0.185186		
-0.0508676		-0.0730647		0.175537		
-0.0633138		-0.0790504		0.177694		
-0.0736905		-0.0870057		0.192435		
-0.0765458		-0.0955571		0.191598		
-0.0730772		-0.0896592		0.196251		
-0.0658622		-0.0941948		0.186046		
-0.0497246		-0.100297		0.183543		
-0.0438978		-0.0878661		0.171674		
-0.050804		-0.0896409		0.17203		
-0.0537176		-0.0837126		0.17146		
-0.0597131		-0.0865595		0.178359		
-0.0673389		-0.099141		0.180167		
-0.0546566		-0.103176		0.175503		
-0.0481161		-0.0897901		0.180737		
-0.0465203		-0.0849355		0.186889		
-0.0508737		-0.0870893		0.184847		
-0.0417452		-0.088168		0.168412		
-0.0404858		-0.0864354		0.168033		
-0.0554735		-0.0876703		0.165117		
-0.0522088		-0.0828006		0.164192		
-0.0538151		-0.0883996		0.156286		
-0.0565197		-0.0973975		0.149053		
-0.0587373		-0.0889041		0.14517		
-0.0515683		-0.0861601		0.147964		
-0.0645077		-0.0850344		0.137064		
-0.0683515		-0.0894591		0.148107		
-0.0650634		-0.0927836		0.142193		
-0.0555692		-0.0763911		0.142653		
-0.0611912		-0.0814523		0.139055		
-0.0591257		-0.0728571		0.140062		
-0.0484217		-0.0746099		0.135222		
-0.0418966		-0.0663906		0.131807		
-0.0387831		-0.0562372		0.135438		
-0.0359819		-0.0568368		0.135535		
-0.0260945		-0.0616383		0.135482		
-0.0240949		-0.0665566		0.136003		
-0.0170979		-0.0566527		0.128284		
-0.0314938		-0.0487922		0.139685		
-0.0344822		-0.0483385		0.127945		
-0.0383641		-0.051409		0.120337		
-0.0394837		-0.0568333		0.124442		
-0.0418522		-0.0653618		0.107176		
-0.0385951		-0.0611176		0.106442		
-0.0434232		-0.0623579		0.104018		
-0.0474928		-0.0520368		0.108072		
-0.0585385		-0.0480216		0.106181		
-0.0680457		-0.037242		0.108795		
-0.0630846		-0.0468113		0.117568		
-0.0595118		-0.0502821		0.123858		
-0.0754381		-0.0417173		0.126182		
-0.0805615		-0.0452152		0.127218		
-0.0975683		-0.0465397		0.117447		
-0.104959		-0.0327792		0.107614		
-0.0978281		-0.03012		0.1204		
-0.096704		-0.0182821		0.108609		
-0.0979374		-0.0122817		0.0960431		
-0.087874		-0.00753068		0.0903809		
-0.0758649		-0.0074067		0.0869214		
-0.075603		-0.00101147		0.0829673		
-0.082093		-0.00375889		0.0767111		
-0.090001		-0.00491238		0.088954		
-0.089266		-0.0191437		0.103986		
-0.0902065		-0.0231561		0.0874389		
-0.0762079		-0.00726787		0.0721793		
-0.0767525		0.00140743		0.0788171		
-0.070232		0.0169744		0.0735171		
-0.0737194		0.027698		0.052365		
-0.0759522		0.0288508		0.0422413		
-0.0706315		0.0313636		0.0484943		
-0.0765729		0.0152372		0.047951		
-0.0838287		0.0128103		0.0378741		
-0.077104		0.0128637		0.0385864		
-0.0655634		0.0136606		0.033988		
-0.0528551		0.0119929		0.0478485		
-0.0502869		0.00769674		0.0309637		
-0.0380559		0.0200491		0.0153384		
-0.031581		0.0293297		0.00395028		
-0.0501215		0.0163603		-0.012413		
-0.0545351		0.0154841		-0.0134612		
-0.059974		0.0224645		-0.0156184		
-0.053079		0.0259213		-0.00961093		
-0.0577511		0.0215965		-0.0143652		
-0.0416018		0.0313833		-9.62516e-05		
-0.0313621		0.019094		0.006892		
-0.0517008		0.0207362		0.00144405		
-0.0633568		0.0095006		0.00402313		
-0.0748121		0.000279739		0.00489458		
-0.0742931		0.00620337		-0.00253924		
-0.0689523		-0.00349382		-0.00194261		
-0.0736358		1.96032e-05		-0.00446252		
-0.0727087		-0.00209983		0.00254632		
-0.0826541		-0.011481		0.00967642		
-0.080597		-0.00916204		0.0193411		
-0.0930594		-0.00579312		0.0191951		
-0.099386		-0.0127804		0.0171378		
-0.09813		-0.0215303		0.014824		
-0.0926508		-0.0209168		0.0193467		
-0.104655		-0.0240236		0.0277085		
-0.0985687		-0.0231555		0.0174166		
-0.105659		-0.0328146		0.0182044		
-0.109658		-0.0455403		0.0244051		
-0.0999164		-0.0491105		0.030552		
-0.111434		-0.0511809		0.033734		
-0.110316		-0.050595		0.0402351		
-0.108745		-0.0519401		0.0257481		
-0.103457		-0.0497843		0.0290898		
-0.0963592		-0.0437828		0.0246112		
-0.0976519		-0.0432609		0.00453555		
-0.0956093		-0.041007		0.014904		
-0.108622		-0.0279783		0.0320576		
-0.116979		-0.043015		0.0169996		
-0.114014		-0.0219215		0.0210414		
-0.123819		-0.0286817		0.035615		
-0.118921		-0.0455845		0.0373052		
-0.120896		-0.043839		0.0395331		
-0.115227		-0.0540473		0.0402975		
-0.12692		-0.0523419		0.0395702		
-0.115498		-0.0429196		0.02272		
-0.108238		-0.0437819		0.0287962		
-0.100081		-0.0368788		0.0244306		
-0.102023		-0.0360814		0.0336671		
-0.0985895		-0.0304629		0.0294118		
-0.100246		-0.0166097		0.0203823		
-0.106519		-0.0145886		0.0172619		
-0.111418		-0.0156256		0.00741037		
-0.109976		-0.0194899		0.00717061		
-0.119008		-0.000869175		0.00348803		
-0.115593		-0.0132978		0.0206735		
-0.121951		-0.0133286		0.011533		
-0.128695		-0.0349999		0.0105374		
-0.123737		-0.0307606		0.00857724		
-0.124069		-0.0352597		0.00189232		
-0.12102		-0.0311679		-6.6263e-05		
-0.114451		-0.0438337		0.0104092		
-0.125287		-0.0645183		0.0155379		
-0.12874		-0.0680055		0.00315152		
-0.128962		-0.0666734		-0.00514449		
-0.124223		-0.0561732		-0.0191459		
-0.124995		-0.0531247		-0.0239093		
-0.123199		-0.0488375		-0.0405364		
-0.117253		-0.0441222		-0.0441434		
-0.119351		-0.0477788		-0.0333352		
-0.131538		-0.0376088		-0.0353254		
-0.13042		-0.040874		-0.0409418		
-0.118423		-0.0359485		-0.0396631		
-0.126807		-0.0375004		-0.0227389		
-0.132126		-0.0351431		-0.0199234		
-0.120977		-0.0477833		-0.0309159		
-0.129419		-0.0504836		-0.0310391		
-0.128832		-0.0545965		-0.0330885		
-0.131513		-0.0603316		-0.0310408		
-0.127798		-0.0631196		-0.0357175		
-0.14189		-0.0639379		-0.0304489		
-0.141536		-0.0650232		-0.0355136		
-0.15312		-0.0527606		-0.0339554		
-0.147228		-0.0600811		-0.0374446		
-0.16255		-0.0680028		-0.0370228		
-0.157325		-0.0663371		-0.0448786		
-0.151469		-0.074181		-0.0445012		
-0.143606		-0.082904		-0.0276313		
-0.138343		-0.0745433		-0.0304555		
-0.140115		-0.0671222		-0.0294522		
-0.148498		-0.0654596		-0.0349204		
-0.14702		-0.0647637		-0.0495007		
-0.13854		-0.063074		-0.0342654		
-0.137126		-0.0746402		-0.0341875		
-0.141503		-0.0780283		-0.0123414		
-0.1526		-0.0648473		-0.0138531		
-0.158315		-0.0727768		-0.0177396		
-0.157354		-0.0781757		-0.019475		
-0.166341		-0.0702539		-0.0149211		
-0.159972		-0.0664236		-0.00346766		
-0.157739		-0.0556807		0.00784762		
-0.161081		-0.0468462		0.00570171		
-0.141076		-0.0365898		0.00296349		
-0.145745		-0.0459536		0.0275836		
-0.131873		-0.0496042		0.0297914		
-0.124818		-0.0485652		0.0210338		
-0.116453		-0.0525721		0.0297043		
-0.106227		-0.0490026		0.0191859		
-0.125645		-0.0475089		0.0220335		
-0.117187		-0.0425781		0.0227489		
-0.117771		-0.039962		0.0126205		
-0.115774		-0.0435294		0.0190452		
-0.114565		-0.0367617		0.0146358		
-0.129042		-0.0422805		0.0231222		
-0.132385		-0.0435072		0.0122596		
-0.13354		-0.0370009		0.0150088		
-0.125101		-0.028363		0.0157249		
-0.10725		-0.0306422		0.0201759		
-0.114116		-0.0328453		0.0147949		
-0.116061		-0.0303062		0.0220071		
-0.126738		-0.021159		0.0294975		
-0.124355		-0.0298517		0.0469257		
-0.123003		-0.018236		0.0558654		
-0.13423		-0.0224563		0.0633733		
-0.151411		-0.0173083		0.0669392		
-0.139346		-0.0167329		0.072334		
-0.139492		-0.0287328		0.0747075		
-0.146561		-0.0392835		0.0665357		
-0.157225		-0.0493486		0.0690612		
-0.160157		-0.0624151		0.0584463		
-0.156098		-0.0638149		0.0510693		
-0.159215		-0.0660851		0.0631687		
-0.166147		-0.061138		0.0504103		
-0.165205		-0.0607293		0.04609		
-0.154808		-0.0719217		0.0386868		
-0.143878		-0.0586368		0.0214067		
-0.13102		-0.0643927		0.0202049		
-0.132477		-0.0589514		0.0387442		
-0.125876		-0.0537708		0.0367228		
-0.117453		-0.0487112		0.0426213		
-0.141656		-0.0487644		0.042295		
-0.127199		-0.0549796		0.0559575		
-0.135296		-0.0769072		0.0575832		
-0.137328		-0.0758343		0.0678662		
-0.150106		-0.0895398		0.0658697		
-0.138949		-0.0925953		0.0667149		
-0.127806		-0.100764		0.0673206		
-0.13279		-0.0998245		0.0673279		
-0.137013		-0.107569		0.0668016		
-0.132687		-0.0939869		0.089031		
-0.110679		-0.0809425		0.0963592		
-0.114516		-0.102906		0.0837281		
-0.10354		-0.11244		0.0751254		
-0.105109		-0.106342		0.0838308		
-0.0832888		-0.103118		0.0851575		
-0.0960502		-0.0863846		0.0811733		
-0.0880313		-0.0917497		0.0782019		
-0.0852985		-0.0929465		0.0694673		
-0.0900623		-0.0895586		0.0832603		
-0.0733272		-0.0963407		0.0751052		
-0.0695278		-0.0923196		0.0752469		
-0.0606995		-0.0843015		0.0692861		
-0.0732084		-0.0954248		0.0687643		
-0.0589155		-0.0904138		0.0763417		
-0.0430972		-0.0951705		0.0750591		
-0.0353393		-0.108313		0.0750452		
-0.0291037		-0.129732		0.0712058		
-0.0211248		-0.134512		0.0809958		
-0.0131296		-0.126798		0.0620231		
-0.0190094		-0.121944		0.0640815		
-0.00989965		-0.107184		0.0590882		
-0.0218042		-0.109309		0.0683842		
-0.0204549		-0.111006		0.0555023		
-0.014925		-0.101442		0.0566897		
-0.00445452		-0.10704		0.0657289		
-0.00345264		-0.11353		0.0547437		
0.00990856		-0.107861		0.0582861		
0.00214749		-0.104185		0.0591752		
-0.000255026		-0.102437		0.0677231		
-0.00266609		-0.106273		0.0730558		
-0.00237426		-0.102848		0.0701527		
-0.00216235		-0.109228		0.0664306		
-0.000787108		-0.090109		0.0624722		
0.00289445		-0.0925218		0.0589946		
-0.000395249		-0.0974401		0.0538843		
-0.00266634		-0.100648		0.06184		
0.0063772		-0.101075		0.0647386		
0.00421281		-0.101613		0.0571508		
0.00388325		-0.0952041		0.0569839		
-0.00542623		-0.0942712		0.0468698		
0.00426312		-0.0875595		0.0406216		
0.00331961		-0.0949493		0.0366163		
0.0108348		-0.0933051		0.0298999		
0.0123817		-0.099209		0.025462		
0.0164237		-0.0908621		0.0296925		
0.0193677		-0.0837346		0.0218672		
0.0382221		-0.075568		0.0348947		
0.0385952		-0.0706738		0.0460043		
0.0160326		-0.0574254		0.0387154		
0.0154665		-0.0619752		0.0283857		
0.00297943		-0.0680577		0.0205839		
-0.000401559		-0.0758024		0.0319748		
0.00449113		-0.0643595		0.0230134		
0.0090358		-0.0450306		0.0204491		
0.00529157		-0.0398075		0.029099		
0.00852031		-0.0281995		0.032076		
0.0177619		-0.0186306		0.0283848		
0.00923667		-0.0260728		0.0222826		
0.0137158		-0.0213117		0.0317177		
0.00738778		-0.0103648		0.031912		
0.00440396		-0.00409546		0.0382184		
0.000185666		-0.00775204		0.035461		
0.00816119		0.0117208		0.0357598		
-0.00764355		0.0154609		0.0419883		
0.00760684		0.0243714		0.0366454		
0.00946478		0.0370593		0.0478866		
-2.69481e-05		0.0420147		0.0437044		
-0.0024695		0.0391748		0.0410515		
-0.00682972		0.0503139		0.0331652		
-0.0216937		0.0494291		0.0289005		
-0.0250305		0.0567161		0.044101		
-0.0344889		0.0706153		0.0480174		
-0.0362956		0.076144		0.0514174		
-0.0438316		0.0848178		0.0551622		
-0.0481401		0.0779175		0.0353358		
-0.0371672		0.0797502		0.0447562		
-0.0389507		0.0819425		0.0442975		
-0.0367007		0.0852255		0.0445425		
-0.0243392		0.0788771		0.0374091		
-0.0135893		0.0898884		0.0361266		
0.0048615		0.0889142		0.0443196		
0.00633903		0.0848213		0.0496439		
0.0101043		0.0874157		0.0616608		
0.0077655		0.0883333		0.0648429		
0.0133538		0.0785684		0.0808815		
0.00570398		0.0771607		0.0784561		
0.00519696		0.0735498		0.0729642		
0.00186202		0.0774596		0.0843416		
0.009965		0.0756289		0.0776304		
0.00497462		0.0712675		0.0736048		
-0.00506305		0.0706966		0.0745023		
0.00948485		0.084112		0.0588827		
0.0121511		0.0856656		0.0402548		
0.011198		0.0793983		0.0535521		
0.0118214		0.0955897		0.0691564		
0.0180926		0.0967484		0.0819154		
0.0195754		0.103678		0.0939744		
0.0198374		0.114449		0.0921645		
0.0168657		0.116646		0.0746722		
0.0204972		0.112557		0.0642517		
0.00892305		0.118506		0.0682349		
0.0107774		0.121019		0.0683235		
0.0113656		0.141953		0.0669236		
0.00683165		0.134145		0.0608428		
0.00550225		0.134359		0.0417767		
-0.00542624		0.128025		0.0264245		
0.0107408		0.142244		0.0196604		
0.00631723		0.137488		0.0327134		
0.0129339		0.142588		0.0418084		
0.0041622		0.139579		0.0276948		
0.00657048		0.137618		0.0209853		
0.00239803		0.125126		0.0349643		
0.00188982		0.128961		0.0358033		
0.00909982		0.120844		0.0380046		
0.0150454		0.112965		0.0372037		
0.0204709		0.103035		0.0272703		
0.0286356		0.0912365		0.022116		
0.028497		0.0989785		0.0211067		
0.0306059		0.0814392		0.0349709		
0.0410037		0.0915394		0.0508196		
0.0505151		0.0928846		0.0628125		
0.0509475		0.0868288		0.0586354		
0.0435121		0.0748667		0.0568171		
0.0512806		0.0699454		0.0527154		
0.0396241		0.062972		0.0555715		
0.0396246		0.0739449		0.0667169		
0.0473565		0.0722717		0.0740806		
0.0419561		0.0662303		0.0793908		
0.0467697		0.0794766		0.0696192		
0.0373456		0.0837589		0.0712366		
0.0471462		0.0810227		0.0631575		
0.0465431		0.0724921		0.0580524		
0.0491114		0.0666927		0.0631918		
0.0494572		0.0809832		0.064908		
0.0375858		0.081243		0.0520722		
0.0483215		0.0700585		0.0411225		
0.0320544		0.0756684		0.056538		
0.0337374		0.0781821		0.0756038		
0.03658		0.0797538		0.0834305		
0.0290792		0.0894725		0.07891		
0.0195907		0.0867342		0.075651		
0.0151134		0.0900573		0.0749884		
0.00761436		0.0762652		0.0649419		
0.00165406		0.0708501		0.0560208		
0.000274327		0.0719741		0.0500849		
0.00403794		0.0719795		0.0501268		
0.00793344		0.0608741		0.0514171		
-0.0012887		0.0568966		0.0597964		
0.00351681		0.0559235		0.0595814		
-0.00160561		0.0510159		0.0587422		
-3.60837e-05		0.0535074		0.0637862		
0.0130013		0.0661852		0.066347		
0.00942753		0.0591381		0.069256		
0.00232146		0.0570096		0.073179		
-0.00177815		0.072602		0.0405501		
-0.002627		0.0811677		0.030052		
0.00479425		0.0788253		0.0138498		
0.00749656		0.0736554		0.0232717		
-0.00250081		0.0661857		0.0157582		
-0.00275517		0.0600871		0.01493		
-0.0154548		0.0419569		0.017059		
-0.00682388		0.0568365		0.0162647		
