0.0000		1.0000
0.0500		-1.0000
0.1000		-1.0000
0.1500		-1.0000
0.2000		0.9999
0.2500		1.0000
0.3000		0.9999
0.3500		-0.4471
0.4000		0.7765
0.4500		-0.1015
0.5000		-0.1679
0.5500		0.1070
0.6000		0.3393
0.6500		-0.0465
0.7000		0.1467
0.7500		-0.0201
0.8000		-0.0576
0.8500		-0.0302
0.9000		-0.0354
0.9500		-0.0287
1.0000		-0.0510
1.0500		0.0217
1.1000		-0.0063
1.1500		-0.0075
1.2000		0.0291
1.2500		0.0489
1.3000		0.0018
1.3500		0.0131
1.4000		-0.0035
1.4500		0.0055
1.5000		-0.0028
1.5500		0.0166
1.6000		-0.0306
1.6500		-0.0222
1.7000		-0.0054
1.7500		-0.0135
1.8000		-0.0051
1.8500		0.0026
1.9000		-0.0093
1.9500		0.0043
2.0000		0.0061
2.0500		-0.0176
2.1000		0.0093
2.1500		0.0073
2.2000		-0.0078
2.2500		0.0152
2.3000		-0.0084
2.3500		0.0056
2.4000		-0.0009
2.4500		-0.0045
2.5000		-0.0125
2.5500		-0.0020
2.6000		0.0042
2.6500		-0.0020
2.7000		-0.0142
2.7500		0.0073
2.8000		-0.0010
2.8500		0.0062
2.9000		-0.0001
2.9500		0.0076
3.0000		-0.0016
3.0500		0.0014
3.1000		-0.0170
3.1500		0.0015
3.2000		0.0046
3.2500		-0.0028
3.3000		0.0022
3.3500		-0.0008
3.4000		0.0008
3.4500		-0.0026
3.5000		-0.0072
3.5500		0.0018
3.6000		-0.0067
3.6500		0.0100
3.7000		0.0043
3.7500		-0.0077
3.8000		0.0005
3.8500		-0.0000
3.9000		0.0013
3.9500		-0.0020
4.0000		-0.0091
4.0500		-0.0018
4.1000		-0.0000
4.1500		0.0000
4.2000		-0.0008
4.2500		0.0132
4.3000		0.0036
4.3500		-0.0025
4.4000		-0.0032
4.4500		-0.0017
4.5000		-0.0039
4.5500		-0.0047
4.6000		-0.0070
4.6500		0.0077
4.7000		0.0070
4.7500		0.0003
4.8000		-0.0042
4.8500		-0.0014
4.9000		-0.0005
4.9500		0.0064
