0.0000		inf
0.0500		0.0010
0.1000		0.0000
0.1500		0.0002
0.2000		0.0004
0.2500		0.0001
0.3000		0.0002
0.3500		0.0000
0.4000		1.5913
0.4500		2.0254
0.5000		1.9676
0.5500		1.7969
0.6000		1.6568
0.6500		1.4868
0.7000		1.4106
0.7500		1.3157
0.8000		1.2270
0.8500		1.1454
0.9000		1.0677
0.9500		1.0096
1.0000		0.9472
1.0500		0.8997
1.1000		0.8454
1.1500		0.8051
1.2000		0.7629
1.2500		0.7221
1.3000		0.6831
1.3500		0.6534
1.4000		0.6252
1.4500		0.5920
1.5000		0.5630
1.5500		0.5403
1.6000		0.5175
1.6500		0.4948
1.7000		0.4693
1.7500		0.4526
1.8000		0.4348
1.8500		0.4171
1.9000		0.3996
1.9500		0.3870
2.0000		0.3739
2.0500		0.3581
2.1000		0.3448
2.1500		0.3330
2.2000		0.3216
2.2500		0.3106
2.3000		0.3010
2.3500		0.2919
2.4000		0.2825
2.4500		0.2742
2.5000		0.2658
2.5500		0.2580
2.6000		0.2514
2.6500		0.2440
2.7000		0.2366
2.7500		0.2298
2.8000		0.2240
2.8500		0.2183
2.9000		0.2137
2.9500		0.2065
3.0000		0.2024
3.0500		0.1966
3.1000		0.1917
3.1500		0.1875
3.2000		0.1846
3.2500		0.1799
3.3000		0.1759
3.3500		0.1716
3.4000		0.1690
3.4500		0.1647
3.5000		0.1615
3.5500		0.1582
3.6000		0.1553
3.6500		0.1531
3.7000		0.1486
3.7500		0.1469
3.8000		0.1429
3.8500		0.1391
3.9000		0.1383
3.9500		0.1358
4.0000		0.1328
4.0500		0.1308
4.1000		0.1288
4.1500		0.1265
4.2000		0.1241
4.2500		0.1232
4.3000		0.1203
4.3500		0.1183
4.4000		0.1164
4.4500		0.1145
4.5000		0.1128
4.5500		0.1117
4.6000		0.1099
4.6500		0.1085
4.7000		0.1068
4.7500		0.1052
4.8000		0.1027
4.8500		0.1020
4.9000		0.1005
4.9500		0.0990
