-4.994995	0.000002
-4.984985	0.000002
-4.974975	0.000002
-4.964965	0.000002
-4.954955	0.000002
-4.944945	0.000002
-4.934935	0.000002
-4.924925	0.000002
-4.914915	0.000002
-4.904905	0.000002
-4.894895	0.000003
-4.884885	0.000003
-4.874875	0.000003
-4.864865	0.000003
-4.854855	0.000003
-4.844845	0.000003
-4.834835	0.000003
-4.824825	0.000004
-4.814815	0.000004
-4.804805	0.000004
-4.794795	0.000004
-4.784785	0.000004
-4.774775	0.000004
-4.764765	0.000005
-4.754755	0.000005
-4.744745	0.000005
-4.734735	0.000005
-4.724725	0.000006
-4.714715	0.000006
-4.704705	0.000006
-4.694695	0.000007
-4.684685	0.000007
-4.674675	0.000007
-4.664665	0.000008
-4.654655	0.000008
-4.644645	0.000008
-4.634635	0.000009
-4.624625	0.000009
-4.614615	0.000009
-4.604605	0.000010
-4.594595	0.000010
-4.584585	0.000011
-4.574575	0.000011
-4.564565	0.000012
-4.554555	0.000012
-4.544545	0.000013
-4.534535	0.000014
-4.524525	0.000014
-4.514515	0.000015
-4.504505	0.000016
-4.494494	0.000016
-4.484484	0.000017
-4.474474	0.000018
-4.464464	0.000019
-4.454454	0.000020
-4.444444	0.000020
-4.434434	0.000021
-4.424424	0.000022
-4.414414	0.000023
-4.404404	0.000024
-4.394394	0.000026
-4.384384	0.000027
-4.374374	0.000028
-4.364364	0.000029
-4.354354	0.000030
-4.344344	0.000032
-4.334334	0.000033
-4.324324	0.000035
-4.314314	0.000036
-4.304304	0.000038
-4.294294	0.000039
-4.284284	0.000041
-4.274274	0.000043
-4.264264	0.000045
-4.254254	0.000047
-4.244244	0.000049
-4.234234	0.000051
-4.224224	0.000053
-4.214214	0.000056
-4.204204	0.000058
-4.194194	0.000060
-4.184184	0.000063
-4.174174	0.000066
-4.164164	0.000068
-4.154154	0.000071
-4.144144	0.000074
-4.134134	0.000078
-4.124124	0.000081
-4.114114	0.000084
-4.104104	0.000088
-4.094094	0.000091
-4.084084	0.000095
-4.074074	0.000099
-4.064064	0.000103
-4.054054	0.000108
-4.044044	0.000112
-4.034034	0.000117
-4.024024	0.000122
-4.014014	0.000127
-4.004004	0.000132
-3.993994	0.000137
-3.983984	0.000143
-3.973974	0.000148
-3.963964	0.000154
-3.953954	0.000161
-3.943944	0.000167
-3.933934	0.000174
-3.923924	0.000181
-3.913914	0.000188
-3.903904	0.000196
-3.893894	0.000203
-3.883884	0.000212
-3.873874	0.000220
-3.863864	0.000229
-3.853854	0.000238
-3.843844	0.000247
-3.833834	0.000257
-3.823824	0.000267
-3.813814	0.000277
-3.803804	0.000288
-3.793794	0.000299
-3.783784	0.000310
-3.773774	0.000322
-3.763764	0.000335
-3.753754	0.000348
-3.743744	0.000361
-3.733734	0.000375
-3.723724	0.000389
-3.713714	0.000404
-3.703704	0.000419
-3.693694	0.000435
-3.683684	0.000451
-3.673674	0.000468
-3.663664	0.000486
-3.653654	0.000504
-3.643644	0.000522
-3.633634	0.000542
-3.623624	0.000562
-3.613614	0.000583
-3.603604	0.000604
-3.593594	0.000626
-3.583584	0.000649
-3.573574	0.000673
-3.563564	0.000697
-3.553554	0.000722
-3.543544	0.000749
-3.533534	0.000776
-3.523524	0.000803
-3.513514	0.000832
-3.503504	0.000862
-3.493493	0.000893
-3.483483	0.000924
-3.473473	0.000957
-3.463463	0.000991
-3.453453	0.001026
-3.443443	0.001062
-3.433433	0.001099
-3.423423	0.001138
-3.413413	0.001177
-3.403403	0.001218
-3.393393	0.001260
-3.383383	0.001304
-3.373373	0.001348
-3.363363	0.001395
-3.353353	0.001442
-3.343343	0.001492
-3.333333	0.001542
-3.323323	0.001595
-3.313313	0.001648
-3.303303	0.001704
-3.293293	0.001761
-3.283283	0.001820
-3.273273	0.001881
-3.263263	0.001943
-3.253253	0.002008
-3.243243	0.002074
-3.233233	0.002142
-3.223223	0.002213
-3.213213	0.002285
-3.203203	0.002360
-3.193193	0.002437
-3.183183	0.002516
-3.173173	0.002597
-3.163163	0.002681
-3.153153	0.002767
-3.143143	0.002855
-3.133133	0.002946
-3.123123	0.003040
-3.113113	0.003136
-3.103103	0.003236
-3.093093	0.003337
-3.083083	0.003442
-3.073073	0.003550
-3.063063	0.003661
-3.053053	0.003774
-3.043043	0.003891
-3.033033	0.004012
-3.023023	0.004135
-3.013013	0.004262
-3.003003	0.004392
-2.992993	0.004526
-2.982983	0.004663
-2.972973	0.004804
-2.962963	0.004949
-2.952953	0.005098
-2.942943	0.005251
-2.932933	0.005407
-2.922923	0.005568
-2.912913	0.005733
-2.902903	0.005903
-2.892893	0.006076
-2.882883	0.006255
-2.872873	0.006437
-2.862863	0.006625
-2.852853	0.006817
-2.842843	0.007014
-2.832833	0.007216
-2.822823	0.007424
-2.812813	0.007636
-2.802803	0.007854
-2.792793	0.008077
-2.782783	0.008305
-2.772773	0.008539
-2.762763	0.008779
-2.752753	0.009025
-2.742743	0.009277
-2.732733	0.009534
-2.722723	0.009798
-2.712713	0.010068
-2.702703	0.010345
-2.692693	0.010628
-2.682683	0.010918
-2.672673	0.011215
-2.662663	0.011518
-2.652653	0.011829
-2.642643	0.012146
-2.632633	0.012471
-2.622623	0.012804
-2.612613	0.013144
-2.602603	0.013491
-2.592593	0.013847
-2.582583	0.014210
-2.572573	0.014581
-2.562563	0.014961
-2.552553	0.015349
-2.542543	0.015746
-2.532533	0.016151
-2.522523	0.016564
-2.512513	0.016987
-2.502503	0.017419
-2.492492	0.017860
-2.482482	0.018310
-2.472472	0.018770
-2.462462	0.019239
-2.452452	0.019718
-2.442442	0.020208
-2.432432	0.020707
-2.422422	0.021216
-2.412412	0.021736
-2.402402	0.022266
-2.392392	0.022807
-2.382382	0.023358
-2.372372	0.023921
-2.362362	0.024494
-2.352352	0.025079
-2.342342	0.025675
-2.332332	0.026283
-2.322322	0.026903
-2.312312	0.027534
-2.302302	0.028177
-2.292292	0.028833
-2.282282	0.029501
-2.272272	0.030181
-2.262262	0.030874
-2.252252	0.031579
-2.242242	0.032298
-2.232232	0.033029
-2.222222	0.033774
-2.212212	0.034532
-2.202202	0.035303
-2.192192	0.036088
-2.182182	0.036887
-2.172172	0.037700
-2.162162	0.038526
-2.152152	0.039367
-2.142142	0.040223
-2.132132	0.041092
-2.122122	0.041977
-2.112112	0.042876
-2.102102	0.043790
-2.092092	0.044719
-2.082082	0.045663
-2.072072	0.046622
-2.062062	0.047597
-2.052052	0.048587
-2.042042	0.049593
-2.032032	0.050615
-2.022022	0.051652
-2.012012	0.052706
-2.002002	0.053775
-1.991992	0.054861
-1.981982	0.055963
-1.971972	0.057081
-1.961962	0.058217
-1.951952	0.059368
-1.941942	0.060537
-1.931932	0.061722
-1.921922	0.062924
-1.911912	0.064143
-1.901902	0.065379
-1.891892	0.066632
-1.881882	0.067903
-1.871872	0.069191
-1.861862	0.070496
-1.851852	0.071818
-1.841842	0.073158
-1.831832	0.074516
-1.821822	0.075891
-1.811812	0.077284
-1.801802	0.078694
-1.791792	0.080123
-1.781782	0.081569
-1.771772	0.083032
-1.761762	0.084514
-1.751752	0.086013
-1.741742	0.087530
-1.731732	0.089065
-1.721722	0.090618
-1.711712	0.092189
-1.701702	0.093777
-1.691692	0.095384
-1.681682	0.097008
-1.671672	0.098650
-1.661662	0.100309
-1.651652	0.101986
-1.641642	0.103681
-1.631632	0.105394
-1.621622	0.107124
-1.611612	0.108872
-1.601602	0.110637
-1.591592	0.112419
-1.581582	0.114219
-1.571572	0.116036
-1.561562	0.117870
-1.551552	0.119721
-1.541542	0.121588
-1.531532	0.123473
-1.521522	0.125374
-1.511512	0.127292
-1.501502	0.129226
-1.491491	0.131176
-1.481481	0.133143
-1.471471	0.135125
-1.461461	0.137123
-1.451451	0.139137
-1.441441	0.141166
-1.431431	0.143211
-1.421421	0.145270
-1.411411	0.147345
-1.401401	0.149434
-1.391391	0.151537
-1.381381	0.153655
-1.371371	0.155787
-1.361361	0.157932
-1.351351	0.160091
-1.341341	0.162263
-1.331331	0.164448
-1.321321	0.166646
-1.311311	0.168856
-1.301301	0.171079
-1.291291	0.173313
-1.281281	0.175559
-1.271271	0.177816
-1.261261	0.180085
-1.251251	0.182363
-1.241241	0.184653
-1.231231	0.186952
-1.221221	0.189261
-1.211211	0.191579
-1.201201	0.193906
-1.191191	0.196242
-1.181181	0.198586
-1.171171	0.200938
-1.161161	0.203297
-1.151151	0.205664
-1.141141	0.208037
-1.131131	0.210416
-1.121121	0.212802
-1.111111	0.215192
-1.101101	0.217588
-1.091091	0.219989
-1.081081	0.222394
-1.071071	0.224802
-1.061061	0.227214
-1.051051	0.229628
-1.041041	0.232046
-1.031031	0.234465
-1.021021	0.236885
-1.011011	0.239306
-1.001001	0.241729
-0.990991	0.244151
-0.980981	0.246572
-0.970971	0.248993
-0.960961	0.251412
-0.950951	0.253830
-0.940941	0.256244
-0.930931	0.258656
-0.920921	0.261065
-0.910911	0.263469
-0.900901	0.265869
-0.890891	0.268265
-0.880881	0.270654
-0.870871	0.273037
-0.860861	0.275414
-0.850851	0.277784
-0.840841	0.280146
-0.830831	0.282500
-0.820821	0.284844
-0.810811	0.287180
-0.800801	0.289506
-0.790791	0.291821
-0.780781	0.294126
-0.770771	0.296419
-0.760761	0.298700
-0.750751	0.300968
-0.740741	0.303223
-0.730731	0.305464
-0.720721	0.307691
-0.710711	0.309904
-0.700701	0.312101
-0.690691	0.314282
-0.680681	0.316446
-0.670671	0.318594
-0.660661	0.320724
-0.650651	0.322836
-0.640641	0.324929
-0.630631	0.327003
-0.620621	0.329057
